ID,FULL_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_O1gh7vRD0-,Lucía García,41,FEMALE,SPAIN,2413,73339
CUST_ZdRgTc875s,Ethan Richard,39,MALE,FRANCE,1264,34531
CUST_B88@36Vtmj,Larissa Pereira,49,FEMALE,BRAZIL,1899,85603
CUST_oLCuDL0ykb,José Gonzales,55,MALE,PERU,318,2750
CUST_lJk1UvOopm,Andrew Miller,75,MALE,UNITED STATES,2445,63293
CUST_4JJhLmEM0P,Amanda Oliveira,45,FEMALE,BRAZIL,2941,61370
CUST_SV274xsEpZ,Alejandro Pérez,56,MALE,MEXICO,5276,244831
CUST_IhBlnK8xQx,Paulina López,43,FEMALE,MEXICO,1826,80221
CUST_W1xUHc2Soz,Luuk Jansen,51,MALE,NETHERLANDS,1743,5027
CUST_OMAq0GWKtP,James Brown,47,MALE,UNITED STATES,1687,11039
CUST_fM60NeiHrS,Diego Pérez,50,MALE,ARGENTINA,10069,210029
CUST_7nsmdifcBd,James Taylor,58,MALE,UNITED STATES,775,7213
CUST_WIVgBK5I3e,Finn Hoffmann,49,MALE,GERMANY,1900,84736
CUST_IGN5iqF@WC,Matthew Smith,59,MALE,UNITED STATES,3533,81970
CUST_SyfWiT6@kO,Guadalupe Pérez,52,FEMALE,MEXICO,1108,13888
CUST_KUDGOEtBdF,Jade Martin,27,FEMALE,FRANCE,909,24639
CUST_BevwHC@2GO,Davide Ricci,40,MALE,ITALY,1841,22357
CUST_C1W6lEX8eC,Matilde Rodrigues,46,FEMALE,PORTUGAL,1308,50188
CUST_lfF@4tDDVZ,Pedro Alves,38,MALE,BRAZIL,1494,42393
CUST_@O3-KX5fAK,Adam Martin,46,MALE,FRANCE,3145,114884
CUST_vrbvxc0PW8,Carlos Pérez,37,MALE,MEXICO,296,8072
CUST__guPgUXy90,Inès Robert,34,FEMALE,FRANCE,2794,134841
CUST_047JU30wnl,Jorge Sánchez,56,MALE,MEXICO,1144,50530
CUST_ip8ux5sP87,Camila López,60,FEMALE,PERU,1514,55212
CUST_ePB16aTjvN,Mia Taylor,53,FEMALE,UNITED STATES,1376,7876
CUST_EHJ7ceDb1n,Matheus Silva,44,MALE,BRAZIL,4623,46807
CUST_9rNFEMEvD_,Inès Thomas,65,FEMALE,FRANCE,1030,38803
CUST_Yhx5@@kqbY,Olivia Thomas,49,FEMALE,CANADA,1381,51793
CUST_cOEJMvLfgK,Bruno Souza,43,MALE,BRAZIL,1860,20982
CUST_JPp32_Pekz,Robert Thomas,53,MALE,UNITED STATES,342,9165
CUST_6X4BbSr1Va,Hannah Becker,50,FEMALE,GERMANY,8171,258691
CUST_wsvwfm1Bjf,Amelia Taylor,32,FEMALE,UNITED STATES,1595,48569
CUST_pRERuzBUzL,Olivia Smith,49,FEMALE,UNITED STATES,442,4767
CUST_xo8p1PSSsa,Tomás Silva,38,MALE,CHILE,3894,14619
CUST_NJtZu898YJ,Gabriela Pereira,31,FEMALE,PORTUGAL,3207,78886
CUST_O6VO5z9rtm,Gustavo Oliveira,38,MALE,BRAZIL,1428,42650
CUST_@82BBPOvgJ,Hugo Martin,45,MALE,FRANCE,566,7121
CUST_hKCcUDLFai,Louise Thomas,46,FEMALE,FRANCE,4678,44825
CUST_-Q9mkv3Yvl,Juan Flores,38,MALE,MEXICO,1560,15162
CUST_hC@wd4_WDV,Larissa Silva,48,FEMALE,BRAZIL,656,2871
CUST_5gDjB-jDzf,Mason Taylor,72,MALE,CANADA,6595,37615
CUST_iSUnawmUL1,Gustavo Costa,42,MALE,BRAZIL,7418,17885
CUST__c-SIyi4jY,Olivia Brown,47,FEMALE,UNITED STATES,1481,34692
CUST_3_rwU21f1U,Ana González,48,FEMALE,MEXICO,1376,42682
CUST_mdp9p5pyZH,Hannah Fischer,47,FEMALE,GERMANY,1093,17059
CUST_ah-0MIDir7,Sophie Bakker,54,FEMALE,NETHERLANDS,1525,43999
CUST_h81g1WC6sY,Fernanda García,55,FEMALE,MEXICO,3654,64975
CUST_rDDPjZa-rd,Valeria López,47,FEMALE,PERU,1497,27624
CUST_1C@OzpnI4h,Luis Sánchez,34,MALE,MEXICO,896,5624
CUST_WT22V@YToY,Sophie Müller,33,FEMALE,GERMANY,4213,131040
CUST_T@GAtWI00d,Alejandro Martínez,45,MALE,MEXICO,1623,59321
CUST_k@InAgUTjE,Leandro González,64,NON-BINARY,ARGENTINA,2147,3748
CUST_r475@8CJM_,Florencia Pérez,42,FEMALE,ARGENTINA,11060,333863
CUST_HDIfJeGnX9,Beatriz Silva,53,FEMALE,BRAZIL,994,5740
CUST_f6MAYCwV@f,Matheus Silva,36,MALE,BRAZIL,1068,831
CUST_IsC6Fji62I,Miguel Ramírez,40,MALE,MEXICO,3613,136165
CUST__wmFx5CNdu,Emma Schmidt,57,NON-BINARY,GERMANY,572,7039
CUST_s6UPJBgJnz,Noah Thomas,43,MALE,UNITED KINGDOM,2526,48669
CUST_0@tIA@TkJY,Mateo Torres,42,MALE,COLOMBIA,517,1493
CUST_P2x5q-vH0f,Sofía González,27,FEMALE,MEXICO,2472,26031
CUST_y_QT3AHKYx,Leonie Schäfer,42,NON-BINARY,GERMANY,3477,54037
CUST_4rgz057xSW,Lina Moreau,61,FEMALE,FRANCE,6830,286691
CUST_vVlxaRHrj0,Arthur Dubois,53,MALE,FRANCE,777,987
CUST_Go@iIxAYYp,Sophie de Vries,52,FEMALE,NETHERLANDS,2232,102157
CUST_@-zCco3iF1,Finn Meijer,56,MALE,NETHERLANDS,5593,187761
CUST_wUh_OS5Pfb,Fernanda García,44,FEMALE,MEXICO,2098,37296
CUST_Kmsjq_NGuV,Elias Schmidt,37,MALE,GERMANY,1669,62247
CUST_pg6fyPJubz,Milan de Vries,57,MALE,NETHERLANDS,365,7650
CUST_sihgASL-md,Álvaro Díaz,54,MALE,SPAIN,2447,66705
CUST_0@atDqNemK,Sem Bakker,44,MALE,NETHERLANDS,2295,86911
CUST_k5Y98zURvK,Daniela Flores,43,FEMALE,MEXICO,1905,88775
CUST_cgCQe9ZHuT,Sophie Schmidt,49,FEMALE,GERMANY,1521,64486
CUST_FJGM26IT7z,Álvaro Moreno,63,MALE,SPAIN,2617,43356
CUST_8ELKHkyW8i,Florencia Martínez,37,FEMALE,ARGENTINA,3849,116456
CUST_Wo2A_uTid@,Elias Schmidt,37,MALE,GERMANY,867,10694
CUST_Iih34UHlZb,Daan de Vries,42,MALE,NETHERLANDS,7634,121033
CUST_04wYsmV5@t,Emma Weber,38,FEMALE,GERMANY,5278,243837
CUST_2QZMM-jPSN,Léa Petit,62,FEMALE,FRANCE,8885,89056
CUST_8lCqJ5WVus,Noah Martin,73,MALE,FRANCE,16406,602215
CUST_h8mPQqEait,Henry Jones,58,MALE,UNITED KINGDOM,4208,64225
CUST_-Ps4WYhCit,Daniel Pérez,47,MALE,PERU,941,24663
CUST_1AWhsZX@Dl,Nicolás Sánchez,44,MALE,COLOMBIA,1082,36139
CUST_mz6UngDapc,Julia Torres,46,FEMALE,ARGENTINA,10132,250627
CUST_oLLNNoXpmD,João Costa,52,MALE,BRAZIL,7114,161253
CUST_iROsqhKAMw,Mason Brown,49,MALE,CANADA,5302,196934
CUST_3Srgsio4Dj,Mila Meijer,57,FEMALE,NETHERLANDS,865,42388
CUST_dAYNsAG4jG,Finn Schäfer,44,MALE,GERMANY,2306,51014
CUST_8FoT0m2E2M,Isla Brown,54,FEMALE,UNITED KINGDOM,715,32331
CUST_ARMgFn7-wt,Nicolás Rodríguez,45,MALE,COLOMBIA,4662,158624
CUST_D8rOw4KnNY,Larissa Costa,40,FEMALE,BRAZIL,1050,44245
CUST_Z_25HcKaFH,Sofía Ramírez,37,FEMALE,MEXICO,757,1808
CUST_iIOOcMOnpJ,Ethan Moreau,48,MALE,FRANCE,1047,17792
CUST_VPL0NAsI2I,João Martins,64,MALE,PORTUGAL,981,42707
CUST_o_vhVxfywk,Pedro Alves,45,MALE,BRAZIL,2723,72503
CUST_yS6rkp3dWl,Ana Torres,42,FEMALE,MEXICO,1698,67216
CUST_wvdA5ypG64,Catalina Silva,54,FEMALE,CHILE,1367,19936
CUST_zbHaAgzoYH,Lina Durand,56,FEMALE,FRANCE,566,12974
CUST_cP0mSIZaZk,Daniela Torres,54,FEMALE,PERU,4592,112038
CUST_Ig3IF3mHi8,Larissa Santos,39,FEMALE,BRAZIL,1075,26122
CUST_x3SFN-NzRl,María Huamán,48,FEMALE,PERU,3680,103756
CUST_gZCE2B7cCc,Diogo Sousa,37,MALE,PORTUGAL,405,2130
CUST_-u@wVrS7O0,María Martínez,43,FEMALE,MEXICO,3366,155375
CUST_J0Xyq9DR3x,Miguel Oliveira,42,MALE,PORTUGAL,1728,26101
CUST_VkpNcj-VBo,Larissa Silva,35,FEMALE,BRAZIL,778,36079
CUST_N8EbCYV-dX,Rodrigo Pereira,47,MALE,PORTUGAL,3377,116757
CUST_VeqPAnxn7a,Emma Davis,40,FEMALE,UNITED STATES,7884,275450
CUST__16gSBsz6@,Fernanda Oliveira,43,FEMALE,BRAZIL,5913,243516
CUST_uxYVmtDDuE,Florencia Sánchez,49,FEMALE,ARGENTINA,2429,104588
CUST_iNK0U901aP,Carolina Lima,50,FEMALE,BRAZIL,757,19998
CUST_vtqi7aaZJc,Giorgia Rossi,41,FEMALE,ITALY,67,1502
CUST_IpvirNf6Kp,Riccardo Marino,77,MALE,ITALY,3036,115270
CUST_ZgDkzN8amV,Daniela Rojas,39,FEMALE,PERU,2564,91162
CUST_ZlNOBFYD@T,Olivia Roberts,50,FEMALE,UNITED KINGDOM,1227,32851
CUST_P9XDug46BQ,Valentina Hernández,53,FEMALE,COLOMBIA,652,14847
CUST_hHW227Iie0,Mariana Santos,57,FEMALE,BRAZIL,3719,116577
CUST_eg_JYl1jo7,Leon Becker,54,MALE,GERMANY,966,12307
CUST_ALXU_hwS4z,Julia Oliveira,55,FEMALE,BRAZIL,6328,111524
CUST_T8khvofToO,Noah Petit,39,MALE,FRANCE,8365,406851
CUST_3_GErOZrS5,Sofía Torres,42,FEMALE,MEXICO,7537,187634
CUST_npFB-fpH0s,Marie Weber,55,FEMALE,GERMANY,1750,22967
CUST_pjTdwLjTiV,Gabriela Martínez,41,FEMALE,COLOMBIA,1872,72940
CUST_W1vo3Gz5qA,Mia Becker,47,FEMALE,GERMANY,4629,200478
CUST_Ij7ZP-zlpi,Matthew Brown,48,MALE,UNITED STATES,680,32941
CUST_5OFHNm4K1p,Sofía Flores,53,FEMALE,MEXICO,279,12848
CUST_Kt6Iv0uzVC,Daniela Hernández,41,FEMALE,MEXICO,2622,78393
CUST_fjSRVrzf6T,Diego Moreno,42,MALE,SPAIN,2357,100126
CUST_HBiymPTP@K,Diego Martínez,44,MALE,MEXICO,784,37702
CUST_1IlEM0Qk5I,Marie Schmidt,39,FEMALE,GERMANY,373,3522
CUST_ZX5_FEJ2p8,Leandro Martínez,52,MALE,ARGENTINA,2324,39171
CUST_T68SStu3Fj,Guadalupe López,54,FEMALE,MEXICO,609,17722
CUST_6YclwS2oCT,Lily Martin,52,FEMALE,CANADA,1348,61681
CUST_Dlc7@Qv_9u,Martina Díaz,51,FEMALE,SPAIN,9047,411717
CUST_N3u_u7IKWZ,Julia Oliveira,51,FEMALE,BRAZIL,2341,67415
CUST_yJaoKtWLLh,Carolina Pereira,45,NON-BINARY,PORTUGAL,11299,158573
CUST_DlQPeGtZoc,James Brown,41,MALE,UNITED STATES,3283,88072
CUST_A_P7Ra-qb@,Lina Laurent,52,FEMALE,FRANCE,4175,192708
CUST_CwphRPjFxv,Hugo Bernard,18,MALE,FRANCE,2129,76492
CUST_1cFMdWnh3y,João Silva,48,MALE,BRAZIL,1141,53808
CUST_PMwYuMhcEt,Charlie Taylor,58,MALE,UNITED KINGDOM,1297,29933
CUST_9xGNmOSbJr,Daniel Martínez,53,MALE,COLOMBIA,1117,24080
CUST_szaQUQ@IvG,Diego Díaz,49,MALE,SPAIN,700,32702
CUST_PV1EgVt0Ld,Marie Schäfer,58,FEMALE,GERMANY,867,41357
CUST_wTQ333yuUX,Diego Pérez,41,MALE,ARGENTINA,659,2693
CUST_8eUE8PPEkY,Léa Richard,52,FEMALE,FRANCE,1298,60275
CUST_q@uszCrWjo,Santiago Rojas,44,MALE,CHILE,5757,215404
CUST_3qhB3uHNHo,Isla Jones,52,FEMALE,UNITED KINGDOM,4783,223908
CUST_T__e80EOgJ,Jonas Meyer,64,MALE,GERMANY,1810,11980
CUST__E9ARg7@lq,Noah Durand,36,MALE,FRANCE,797,26141
CUST_BUD7xywqRy,Emily Johnson,40,FEMALE,UNITED STATES,1369,45928
CUST_Dsppi_WRBl,Emma García,51,FEMALE,SPAIN,1385,7334
CUST_lnj1zcHWHO,Matteo Rossi,46,NON-BINARY,ITALY,2255,27080
CUST_al1vQnmzp3,Mia Schneider,49,FEMALE,GERMANY,1024,30328
CUST_@IHrlOzs9Q,Sophie Schäfer,53,FEMALE,GERMANY,6402,183086
CUST_ETPJkfi22g,Isabella Martínez,39,FEMALE,COLOMBIA,839,41198
CUST_AFDp7zGhvA,María Moreno,33,FEMALE,SPAIN,1464,65052
CUST_AZ02nHQVY0,Matheus Rodrigues,36,MALE,BRAZIL,812,2782
CUST_SgXCM@jbb3,David Brown,55,MALE,UNITED STATES,6177,266499
CUST_xCWoRFodQa,Jorge González,45,MALE,MEXICO,8852,68092
CUST_CVOTCQO9gH,Lukas Wagner,55,MALE,GERMANY,3457,139378
CUST_@NYfGpCQgn,Renata Pérez,53,FEMALE,PERU,2810,13468
CUST_VR9Tfkge5J,Sofía Martínez,47,FEMALE,MEXICO,224,10947
CUST_7ouHpfdQY9,Sophia Anderson,55,FEMALE,UNITED STATES,399,7797
CUST_nVgJaZAJ7n,Andrew Brown,41,MALE,UNITED STATES,2075,70541
CUST_a3XHbGdidk,Sofía Sánchez,40,FEMALE,COLOMBIA,13024,402623
CUST_l2A6@oGRP3,Camila Pereira,56,FEMALE,BRAZIL,446,9185
CUST_gK@i4hs0y3,Ángel Flores,60,MALE,MEXICO,1552,3431
CUST_i-IPmiHyRY,Afonso Fernandes,47,MALE,PORTUGAL,2007,95775
CUST_kpiigJDH2a,Ángel Hernández,69,MALE,MEXICO,8447,359240
CUST_Rh9DF736Je,Gustavo Lima,71,MALE,BRAZIL,969,23873
CUST_gQP4mLAGlB,Luis García,42,MALE,MEXICO,3701,85127
CUST_nmhXGkQKHJ,Mia García,37,FEMALE,PERU,1923,80262
CUST_jYYTUICb59,Valeria Ramírez,45,FEMALE,MEXICO,433,2897
CUST_sbKAeXF7WY,Lea Schneider,35,FEMALE,GERMANY,5132,82109
CUST_r6b4II1jW8,Michael Moore,33,NON-BINARY,UNITED STATES,1123,43709
CUST_DSfwX7Z5eY,Fernando Gonzales,50,MALE,PERU,3540,116904
CUST_3qYVShoo8w,Noah Petit,34,MALE,FRANCE,2878,6114
CUST_SMiIzZEaMq,Josefina Sepúlveda,51,FEMALE,CHILE,1482,55923
CUST_SX0RpMjDGQ,Leandro Romero,30,MALE,ARGENTINA,672,12576
CUST_aJrFMaRjri,Ana Pereira,48,FEMALE,BRAZIL,1197,11479
CUST_DfJ0jTInvE,Matthew Brown,64,MALE,UNITED STATES,2259,47163
CUST_MhsUl4GLKp,Sofía Sánchez,49,FEMALE,MEXICO,1129,52941
CUST_1PnWCn4uZC,Felipe Costa,31,MALE,BRAZIL,1976,37490
CUST_swLL6SlRxM,Henry Thomas,40,NON-BINARY,UNITED KINGDOM,4056,190982
CUST_BcJlLrU1SP,Diego Soto,45,MALE,CHILE,928,24050
CUST_h2iC8elxo9,Diego Santos,35,MALE,BRAZIL,1271,7164
CUST_JlR9zXi1Ih,Lea Schäfer,49,FEMALE,GERMANY,541,21866
CUST_fl47Z5hJz-,Carlos González,41,MALE,MEXICO,3374,110776
CUST_7uX186DOMm,Pedro Ferreira,43,MALE,BRAZIL,1366,7044
CUST_Axd2GbV3YA,Julia Souza,41,FEMALE,BRAZIL,1766,28062
CUST__nV6gI33iZ,Nathan Robert,60,MALE,FRANCE,542,7109
CUST__vSKD_@BOH,David Wilson,42,MALE,UNITED STATES,4469,195689
CUST_GzSl_TDSan,Amelia Wilson,50,FEMALE,UNITED KINGDOM,1466,47255
CUST_9N6DMSNfJW,João Rodrigues,50,MALE,BRAZIL,1887,36735
CUST_onsjq08rbb,Bruno Ferreira,50,MALE,BRAZIL,1488,23806
CUST_aXo_gIiCpt,Sofía Pérez,52,FEMALE,MEXICO,4713,34014
CUST_lM9CZa0C@A,Álvaro Moreno,49,MALE,SPAIN,1953,84731
CUST_wKv@4kYWaJ,Harper Anderson,56,FEMALE,UNITED STATES,5814,132051
CUST_7H9D-yQ3ux,Sofía Romero,48,FEMALE,ARGENTINA,6020,224511
CUST_PaBO-Wo2zL,Nicolás Morales,52,MALE,CHILE,120,2852
CUST_k@GSG5qalR,Sophie Wagner,36,FEMALE,GERMANY,924,14432
CUST_1WRombpE3e,Daniela Hernández,38,FEMALE,MEXICO,2603,52043
CUST_ljYoQN0vSx,George Taylor,47,MALE,UNITED KINGDOM,1129,15237
CUST_hspL6cPnxU,Beatriz Ferreira,57,FEMALE,PORTUGAL,487,23261
CUST_2c5K9NcKf-,Matías Pérez,52,MALE,CHILE,1085,20740
CUST_PlRaa0ZLKf,James Wilson,31,MALE,UNITED STATES,987,46244
CUST_tHe60ly0qs,Amelia Wilson,40,FEMALE,UNITED STATES,669,19207
CUST_J9GcbYkRFS,Anna Meyer,40,FEMALE,GERMANY,708,35248
CUST_5JqgK6r15_,Alejandro Torres,48,NON-BINARY,MEXICO,1488,69566
CUST_v2Ce3JEdvd,Adam Martin,52,MALE,FRANCE,382,562
CUST_WKojK9NO4e,Laura Ramírez,44,FEMALE,COLOMBIA,381,3305
CUST_Jo02fKSHm7,Lucas Ferreira,53,MALE,BRAZIL,524,23541
CUST_@ep88t2M8s,Andrea Martínez,45,FEMALE,MEXICO,568,21279
CUST_zn12gR08aZ,Camila Huamán,44,FEMALE,PERU,2133,10018
CUST_KTkqauqTh3,José Flores,33,MALE,PERU,2729,31509
CUST_tfTPaeUoTh,Matías Silva,57,MALE,CHILE,1019,32008
CUST_n6Rr22Ce75,Jules Richard,39,MALE,FRANCE,1906,30169
CUST_fqp6GAP3Sp,Leandro Torres,34,MALE,ARGENTINA,833,5402
CUST_qmvpBCCl59,Hannah Schäfer,48,FEMALE,GERMANY,2967,98596
CUST_Yyvd-rCF8N,Oscar Wilson,27,MALE,UNITED KINGDOM,5925,68883
CUST_I3Vj9n0PC@,José López,61,MALE,MEXICO,3097,83564
CUST_aVh@htAqUf,Paula Sánchez,43,FEMALE,SPAIN,1562,32487
CUST_tfZHtiYbUB,David Ramírez,70,MALE,COLOMBIA,2231,86366
CUST_ly5WBsch2X,Martina Pérez,61,FEMALE,ARGENTINA,3711,29522
CUST_qpLw6@Q@4C,Oliver Davies,38,MALE,UNITED KINGDOM,1557,35155
CUST_d6bUW84skW,Paulina Torres,62,FEMALE,MEXICO,3453,54464
CUST_rL0-880lDP,Daniel Moore,44,MALE,UNITED STATES,834,2172
CUST_lmleiGR97N,Lea Meyer,52,FEMALE,GERMANY,1655,73853
CUST_nhu9V6ozED,Valentina Díaz,32,FEMALE,CHILE,4321,127754
CUST_2inYiOdk4S,María Ruiz,45,FEMALE,SPAIN,3034,140151
CUST_LGGFVHJC9_,Valentina Torres,50,FEMALE,ARGENTINA,4111,93032
CUST_c_O2LzM4WT,Jonas Hoffmann,38,MALE,GERMANY,1383,58119
CUST_Lf-m9Hxx8M,Lucía Gómez,62,FEMALE,SPAIN,1046,43294
CUST_dHKRVXCX5c,Manon Dubois,46,FEMALE,FRANCE,864,28162
CUST_bljCiMWpba,Hannah Weber,51,FEMALE,GERMANY,1808,25491
CUST_x7Z8VyMC9N,Beatriz Ferreira,27,FEMALE,PORTUGAL,781,23462
CUST_b7qBijNX0W,Gustavo Oliveira,50,MALE,BRAZIL,970,30125
CUST_NzgxF4EIjF,Isla Taylor,42,FEMALE,UNITED KINGDOM,449,5250
CUST_5uZXpDu4sL,Sofía López,34,FEMALE,SPAIN,3632,95590
CUST_fD6O_3-qK5,Andrés González,38,MALE,COLOMBIA,5778,187096
CUST_Pi0@6WcwJQ,Luis Sánchez,34,MALE,MEXICO,742,32651
CUST_7y@AzQb6@P,Samuel López,55,MALE,COLOMBIA,1131,46507
CUST_OLaMIiQs1V,Jonas Hoffmann,42,MALE,GERMANY,588,6376
CUST_OTlWLBA4t3,Larissa Costa,50,FEMALE,BRAZIL,617,27577
CUST_RzNRF2_P5v,Mia Moore,43,FEMALE,UNITED STATES,1842,45468
CUST_uV_tljC@3t,Rafael Rodrigues,29,MALE,BRAZIL,1038,3558
CUST_JRgzsHETbW,Anthony Wilson,59,MALE,UNITED STATES,3035,4551
CUST_WEyN3kWIhZ,Amelia Anderson,46,FEMALE,UNITED STATES,1393,6469
CUST_3QK32ue7sO,Jorge Hernández,59,MALE,MEXICO,2802,84121
CUST_IQGyYDgSh8,María Hernández,44,FEMALE,MEXICO,10233,237943
CUST_Sau4zjsihF,Andrea Martínez,55,FEMALE,MEXICO,2994,15538
CUST_bbVJ_jCebT,Marie Schneider,64,FEMALE,GERMANY,1343,15043
CUST_XvWcTpBu1P,Finn Meijer,47,MALE,NETHERLANDS,3003,20200
CUST_KjmPlD5uly,Jacob Thomas,63,MALE,CANADA,706,30659
CUST_@DP1oJg-m6,Gabriela Rodríguez,37,NON-BINARY,COLOMBIA,906,18119
CUST_57dW0j-8vf,María Torres,45,FEMALE,MEXICO,128,1579
CUST_LnvRXWNF0c,Carlos Hernández,54,MALE,MEXICO,942,31183
CUST_bWgR9Ut91@,Mia Tremblay,50,FEMALE,CANADA,312,1407
CUST_ff5ucYU4-c,Adam Bernard,43,MALE,FRANCE,6460,132448
CUST_1EJfEZGT5T,Arthur Laurent,47,MALE,FRANCE,1104,2774
CUST_dmscUXAcEu,Beatriz Lima,33,FEMALE,BRAZIL,4043,135862
CUST_Ckt6x8OEEl,Jules Martin,63,MALE,FRANCE,3348,161649
CUST_g7ELIj_76g,Carolina Silva,55,FEMALE,PORTUGAL,346,17019
CUST_oRX1Sv765O,Nathan Thomas,63,MALE,FRANCE,3872,137323
CUST_F5kW-QxcYL,Carlos Ramírez,49,MALE,MEXICO,4207,198400
CUST_gQAHGzT7Ep,Mason Martin,51,MALE,CANADA,476,14001
CUST_FBCriL1Sh7,Ángel Hernández,36,MALE,MEXICO,2353,95438
CUST_nZLQ7rtv@c,Valentina Díaz,55,NON-BINARY,CHILE,486,23365
CUST_4O50wySmcV,Lea Wagner,22,FEMALE,GERMANY,1976,35599
CUST_cangmWRiZ_,Luuk Smit,46,MALE,NETHERLANDS,817,35420
CUST_QbklzNeep7,Felipe Costa,43,MALE,BRAZIL,1462,21271
CUST_BFgAjV8GVe,Emma de Vries,44,FEMALE,NETHERLANDS,814,5754
CUST_ZH5Y0YswMz,Liam Tremblay,51,MALE,CANADA,2780,70005
CUST_g_ZIjqedcF,Valeria García,50,FEMALE,MEXICO,423,1675
CUST_MlzYQQ8Uu2,Logan Anderson,33,MALE,CANADA,2378,53515
CUST_bZ7j9vONN4,Amelia Brown,57,FEMALE,UNITED STATES,2863,60799
CUST_U1m2qUwV9v,Ángel Flores,48,MALE,MEXICO,377,12288
CUST_xnrwT4OpJ3,Diego Morales,61,MALE,CHILE,2115,68947
CUST_j7Siv-ljOv,Carolina Silva,33,FEMALE,BRAZIL,2082,39712
CUST_xYq@xNIyof,Finn Wagner,29,MALE,GERMANY,3671,85595
CUST_PFzycNCRfV,Paulina Sánchez,37,FEMALE,MEXICO,1213,35165
CUST_wX_QcGpFtN,Samuel Pérez,64,MALE,COLOMBIA,1317,3925
CUST_ly_HuQIzu5,Sophie Smit,44,FEMALE,NETHERLANDS,4808,62786
CUST_M6QsrJaMuN,Julia Janssen,59,FEMALE,NETHERLANDS,5128,90389
CUST_Eh7PdXT008,Jorge Huamán,35,MALE,PERU,2079,47062
CUST_b_EKjs4L6d,Benjamín Muñoz,43,MALE,CHILE,5389,223521
CUST_JdnRmIwAM7,Fernanda Flores,45,FEMALE,MEXICO,1546,19112
CUST_DsrbPauywB,Sebastián Torres,40,MALE,COLOMBIA,3012,140179
CUST_8hlBdp@tEJ,Felix Meyer,46,MALE,GERMANY,1474,15602
CUST_ZKuh3klLPo,Sofía Ramírez,50,FEMALE,MEXICO,3497,63034
CUST_zLTmpbM4_V,Matheus Lima,45,MALE,BRAZIL,2782,76891
CUST_iTubSdm@DX,Grace Brown,39,FEMALE,UNITED KINGDOM,1591,2546
CUST_oxMGsnhXRL,Mariana Costa,52,FEMALE,BRAZIL,2495,14413
CUST_uhYtzuGWny,Chiara Russo,43,FEMALE,ITALY,5636,255428
CUST_aUVmMFiUtq,Ángel González,56,MALE,MEXICO,4535,26987
CUST_drj53Uyj0T,Anthony Johnson,47,MALE,UNITED STATES,1946,64675
CUST_YFiHgVLKGa,José Torres,42,MALE,MEXICO,964,4545
CUST_vOlQZfLhN@,Giulia Ferrari,52,FEMALE,ITALY,1428,62627
CUST_EPZP-mgmAs,Benjamín Rodríguez,48,MALE,ARGENTINA,666,32543
CUST_G2pydz9A@l,Sofía Flores,37,FEMALE,MEXICO,766,32326
CUST_Yp0OC--Jxl,Olivia Johnson,59,FEMALE,UNITED STATES,879,2652
CUST_xef6QmwtWL,Nicolás Torres,45,MALE,ARGENTINA,1067,10605
CUST_uf6HagMGSm,Laura Weber,48,FEMALE,GERMANY,9966,196013
CUST_nE57ORV4s3,Nathan Durand,53,MALE,FRANCE,1963,49525
CUST_PNUIfLKEKa,Matthew Moore,41,MALE,UNITED STATES,6575,292296
CUST_IRE9G@F17M,Ethan Robert,56,MALE,FRANCE,691,11650
CUST_PMsxW9XtXS,David Johnson,54,MALE,UNITED STATES,2979,20021
CUST_zcds6bjEO0,Joaquín Soto,47,MALE,CHILE,1875,23948
CUST_85LHH-kiRQ,Gabriel Petit,41,MALE,FRANCE,592,18084
CUST_@19tR3SLzO,Julia Fernández,50,FEMALE,ARGENTINA,1016,14090
CUST_lOzYqqzccw,Clara Pérez,46,FEMALE,PERU,616,1152
CUST_KkUDDb20BZ,Leonie Wagner,51,FEMALE,GERMANY,1048,40933
CUST_Bd7uxlJkeO,Diego González,28,MALE,CHILE,4042,81901
CUST_JJLm6u6TKJ,Anna Weber,52,FEMALE,GERMANY,7942,156540
CUST_oYVsEHzGR3,Luciana López,38,FEMALE,COLOMBIA,1296,4021
CUST_bzYv_ySBK9,Ethan Durand,45,MALE,FRANCE,3280,55874
CUST_XtQ26ErHRZ,Ana Ferreira,50,FEMALE,PORTUGAL,3255,88525
CUST_bUbqnUbQN7,Sophia Miller,44,FEMALE,UNITED STATES,1913,24665
CUST_y1i_fTiwKn,Matheus Oliveira,53,MALE,BRAZIL,1842,2855
CUST_AXS_8rSubD,Andrew Wilson,47,MALE,UNITED STATES,574,13921
CUST_dJ5bJ@nxLy,David Moore,62,MALE,UNITED STATES,548,13614
CUST_e6vcBr9JZZ,Francesco Ricci,42,MALE,ITALY,8435,312182
CUST_4zHo_HoCQ5,Fernanda Martínez,47,FEMALE,MEXICO,1102,1906
CUST_vZaAx-gesb,Amelia Johnson,50,FEMALE,UNITED STATES,1642,77777
CUST_-05KZNjfCh,Mariana Rodrigues,32,FEMALE,BRAZIL,1688,69580
CUST_9NIOHsMUt7,Laura Hoffmann,53,FEMALE,GERMANY,2414,74452
CUST_ifdI-cT_J0,Léa Moreau,51,FEMALE,FRANCE,1678,47106
CUST_1WKB66XoRl,Diego Contreras,39,MALE,CHILE,2374,61824
