ID,FIRST_NAME,LAST_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_j3S2dxT@gN,"""Fernanda""",'Souza',47,Female,br,"$4,141 ","'52,529'"
CUST_HuAe-g6qp-,'Larissa','Alves',50,Female,br,$866 ,"'26,946'"
CUST_VTZ5-Ooq8I,'Charlie',"""Thomas""",42,Male,United Kingdom,$703 ,"'16,472'"
CUST_R4hgC_Hro3,'Sofía','Ramírez',39,Female,mx,$706 ,"'2,706'"
CUST_WGjVbwjpHh,'Manon','Robert',52,Female,fr,"$1,062 ","'21,196'"
CUST_U_WjY7n5B4,"""Ana""","""Santos""",36,Female,br,$532 ,"'8,321'"
CUST_5oTwTn94yq,'Ana','López',47,Female,MX,$643 ,"'27,873'"
CUST_ymn0u-RZtl,"""David""","""Thomas""",58,Male,us,"$5,303 ","'259,814'"
CUST_lk1lOD_QhF,'Louis',"""Thomas""",39,Male,fr,"$10,971 ","'242,416'"
CUST_EOk@H6GqJb,"""Julia""",'Ruiz',45,Female,ES,"$1,737 ","'75,459'"
CUST_BXJek6o_8y,'Louise',"""Laurent""",49,Female,France,$502 ,"'19,125'"
CUST_DumTLpYcWT,'Paul',"""Fischer""",48,Male,Germany,"$2,201 ","'24,142'"
CUST_alaNBznUGR,'Valentina','Martínez',43,,Argentina,"$2,054 ","'51,269'"
CUST_fSt1jgqYDH,'Gabriel','Richard',45,Male,FR,$462 ,"'12,340'"
CUST_XmJSEnV4dl,"""Ben""",'Fischer',43,Non-Binary,DE,"$6,444 ","'169,599'"
CUST_VZl1SL6MtV,'Rodrigo','Silva',48,Male,pt,"$1,680 ","'59,441'"
CUST_4CT6cZtyjI,"""Santiago""","""Contreras""",51,Male,Chile,"$2,466 ","'113,728'"
CUST_I@lQeB9zaY,"""Emma""",'Schneider',52,Female,DE,"$2,520 ","'16,040'"
CUST_dMnYFIqohr,'James',"""Taylor""",47,Male,United States,"$1,548 ","'61,764'"
CUST_cD6rF0wiDl,'Lea','Schmidt',43,Female,Germany,$281 ,'409'
CUST_LK-tT7iXSx,"""John""","""Smith""",35,Male,US,"$5,076 ","'200,305'"
CUST_JWRcEwSCdC,"""Joseph""",'Thomas',43,Male,US,"$2,448 ","'100,164'"
CUST_Y55VC9jiQw,'Martina',"""Russo""",44,Female,it,$401 ,"'14,329'"
CUST_R@M95NUG1J,"""Beatriz""","""Pereira""",40,Female,BR,"$2,448 ","'92,536'"
CUST_gQ-@3GakJp,'Hugo',"""Thomas""",37,Male,fr,$569 ,"'18,458'"
CUST_OIQLVVJ5nv,"""Valeria""","""González""",34,Female,mx,$639 ,"'18,854'"
CUST_Y@PKsiED5G,'Emma',"""Schmidt""",27,Female,Germany,"$2,370 ","'7,243'"
CUST_EUr90UDRrw,"""Sebastián""","""Hernández""",43,Male,co,$297 ,"'13,836'"
CUST_h2qa-rTyu9,"""Sophie""",'Visser',52,Female,NL,"$1,061 ","'36,930'"
CUST_sVaVFaWSzj,"""Emilia""","""Díaz""",52,Female,Chile,"$3,293 ","'141,824'"
CUST_CyzR5JVef7,"""Carlos""",'Martínez',44,Male,co,$851 ,"'25,743'"
CUST_teUjZJgepJ,'Ava','Smith',59,Female,US,$885 ,"'22,179'"
CUST_6qbCO09bL8,"""Amelia""",'Wilson',47,Female,US,"$1,466 ","'56,930'"
CUST_qEi-Y13goo,'Sofía',"""Flores""",34,Female,MX,"$5,122 ","'199,897'"
CUST_5nzlmJe4c-,"""Riccardo""","""Esposito""",70,Male,it,$976 ,"'21,931'"
CUST_SZqsDDxrVF,'Ana',"""González""",44,Female,Mexico,"$1,417 ","'36,805'"
CUST_XU8l9z-l9o,"""Chloé""",'Petit',51,Female,France,$757 ,"'26,744'"
CUST_hVBkk34fBw,"""Mason""","""Tremblay""",58,Male,Canada,"$3,390 ","'45,302'"
CUST_TGhvUaPE8T,'Sophia','Thomas',47,Female,US,"$2,903 ","'93,113'"
CUST_zBmYK-pFYZ,'Guilherme',"""Pereira""",67,Male,pt,"$1,364 ","'28,753'"
CUST_zJyb4bZL4i,'Diego',"""Torres""",69,Male,ar,"$2,410 ","'104,756'"
CUST__6rb5JQN8H,'Leandro',"""García""",49,Male,ar,"$2,695 ","'59,194'"
CUST_vKunsjmUM7,"""Noah""",'Wagner',45,Male,de,"$6,143 ","'171,137'"
CUST_Z6Tz1Um4Ar,"""Sophie""","""Schneider""",47,Female,de,"$1,804 ","'52,180'"
CUST_56idqNzkAO,"""Sofía""","""Pérez""",37,Female,es,"$12,532 ","'27,885'"
CUST_@s9tUsghLP,"""Jade""",'Bernard',37,Female,FR,"$3,186 ","'64,284'"
CUST_N3Ag3H5wn5,"""Léa""","""Petit""",39,Female,France,"$1,657 ","'30,483'"
CUST_yXa7tyiXSc,"""Agustina""","""Rodríguez""",36,Female,Argentina,$689 ,"'10,692'"
CUST_oqbv1XcQCk,"""Gabriel""","""Pereira""",41,Male,br,"$3,696 ","'120,340'"
CUST_yoyEAb0xaa,"""Noah""","""Jones""",42,Male,gb,"$2,044 ","'37,641'"
CUST_jCMKZuRfsl,'Manon','Martin',35,Female,FR,"$3,686 ","'155,395'"
CUST_s7zB7QHb_F,"""Rodrigo""",'Santos',55,Male,Portugal,$180 ,"'6,318'"
CUST_8HkjiuuO5G,'Fernanda','Santos',43,Female,BR,"$1,045 ","'40,327'"
CUST_RI@v7JPFZN,'Ava',"""Wilson""",36,Female,Canada,"$2,743 ","'73,042'"
CUST_4PtzQzQcf4,'Camila',"""Flores""",27,Female,Mexico,"$1,932 ","'66,861'"
CUST_ktDR@FdknN,'Daniela','Sánchez',35,Female,Peru,$549 ,"'15,911'"
CUST_WiD9z@H3Tz,"""Agustina""","""Romero""",35,Female,ar,"$2,362 ","'49,828'"
CUST_GSKN-vUXgZ,"""Emilia""",'Díaz',37,Female,cl,"$2,494 ","'54,669'"
CUST_L56s7Hcjgl,'Santiago','Sánchez',47,Male,mx,"$2,579 ","'50,893'"
CUST_yWa4_PalC4,'Andrew','Johnson',46,Male,United States,"$3,907 ","'166,391'"
CUST_Vb0@Y3oO-v,"""Léa""",'Thomas',44,Female,fr,"$1,003 ","'8,548'"
CUST_HhTMTXPxqV,'Noah','Weber',56,Male,DE,$185 ,"'8,078'"
CUST_UDvNiYWO8I,"""Charlie""","""Thomas""",47,Male,GB,"$2,577 ","'74,957'"
CUST_3M7g3FpdfG,"""Louis""","""Petit""",57,Male,FR,"$4,167 ","'200,946'"
CUST_xCCbBeqhou,"""Agustín""","""Díaz""",40,Male,Chile,"$8,298 ","'271,203'"
CUST_-NTxYfYRlb,"""Julia""","""Lima""",49,Female,BR,"$1,214 ","'57,615'"
CUST_WN4gIahlFS,'Leon',"""Wagner""",51,Non-Binary,Germany,"$6,271 ","'281,882'"
CUST_rZNz7pKlFF,'Joseph',"""Taylor""",21,Male,United States,"$1,469 ","'18,888'"
CUST_1_aRC6NO-S,"""Carolina""","""Martins""",33,Female,pt,$615 ,"'11,400'"
CUST_EJdk7cpBVV,'Diego',"""Lima""",50,Male,br,"$1,868 ","'32,715'"
CUST_v_WpqKFMxi,"""Léa""",'Moreau',55,Female,FR,$957 ,"'39,399'"
CUST_-GPYyTjyPG,"""Álvaro""","""López""",50,Non-Binary,ES,$523 ,"'24,628'"
CUST_QIbFVtz1Xx,'Benjamín','Díaz',45,Male,cl,$906 ,"'37,800'"
CUST_NkRd5q3y3B,"""Chloé""","""Durand""",44,Female,France,"$3,479 ","'130,934'"
CUST_MEK1l-eh0Y,"""Tomás""",'Pereira',57,Male,PT,"$5,936 ","'236,886'"
CUST_Du9bZdCNJ_,"""Gabriel""","""Laurent""",40,Male,fr,$919 ,"'9,807'"
CUST_9iBd2LTn-E,"""Ángel""",'Sánchez',48,Male,MX,$497 ,"'22,337'"
CUST_ThYGXT@efN,'Harper','Anderson',38,Female,us,"$8,745 ","'89,174'"
CUST_dENNkdpPOm,'Daniela','Hernández',38,,mx,"$6,014 ","'31,087'"
CUST_GPibyMl4Mw,"""Emma""",'Tremblay',51,Female,CA,"$2,173 ","'98,377'"
CUST_CMxcxbjyVY,"""Pedro""",'Huamán',42,Male,pe,$801 ,"'36,845'"
CUST_b-j67d@RyT,'Jorge',"""González""",40,Male,mx,"$3,322 ","'69,337'"
CUST_lETvm11gob,'Guadalupe',"""González""",47,Female,Mexico,$365 ,"'14,909'"
CUST_NwESbQBkSr,'Maria',"""Lima""",46,Female,BR,"$10,158 ","'449,752'"
CUST_vVU872i7@m,'Bruno','Costa',42,Male,BR,$823 ,"'31,461'"
CUST_GoMNLEDibV,"""Lucas""","""Roy""",48,Male,CA,"$1,054 ","'15,374'"
CUST_k26BIZjRU6,'Pedro',"""Costa""",52,Male,BR,"$2,518 ","'7,686'"
CUST_RBShwxyCps,"""Camila""",'Pereira',62,Female,br,"$1,025 ","'42,015'"
CUST_@bgdbM6i_a,"""Mia""",'Müller',54,Female,de,$621 ,"'6,119'"
CUST_jNKmxBfm1E,"""Arthur""",'Wilson',54,,United Kingdom,"$4,964 ","'142,655'"
CUST_MkZA0umkhd,'Javier',"""Ruiz""",57,Male,Spain,"$3,408 ","'156,006'"
CUST_@zyz1HzVrw,"""Fernanda""","""Martínez""",39,Female,mx,"$2,954 ","'75,330'"
CUST_Ld1ZADHwJq,"""Louise""",'Petit',42,Female,FR,"$1,612 ","'49,003'"
CUST_WhjeWUUsU8,'Afonso',"""Martins""",50,Male,Portugal,"$1,241 ","'18,431'"
CUST_6IYh6pYgyo,'Martim','Oliveira',61,Male,Portugal,$389 ,"'12,317'"
CUST_RayNUlTJjV,"""Ángel""","""Sánchez""",49,Male,Mexico,"$3,154 ","'135,462'"
CUST_3m3HvWMYQL,'Diego','Pérez',57,Male,AR,$317 ,"'10,381'"
CUST_6M@y_-3Cs3,"""Ana""",'Ramírez',47,Female,MX,"$4,224 ","'137,622'"
CUST_Z0EbYOVQPQ,"""Diego""","""Costa""",39,Male,BR,"$7,182 ","'177,709'"
CUST_gHPftZNlOS,'Alejandro','Moreno',30,Male,es,"$7,733 ","'333,501'"
CUST_j_jIRskjs-,"""Sofía""","""Torres""",36,Female,mx,"$1,699 ","'22,863'"
CUST_UT412nggl2,'Anna','Wagner',51,Female,de,"$1,845 ","'77,774'"
CUST_9Qwvh4f5ZD,'Luis',"""Sánchez""",45,Male,Mexico,"$2,274 ","'40,868'"
CUST_5-gsMeUma5,"""Emily""","""Davis""",33,Female,us,"$1,974 ","'95,048'"
CUST_VXXmi@Opii,"""Louise""",'Durand',51,Female,France,"$3,066 ","'70,816'"
CUST_TIVex9OkUl,"""Harper""",'Brown',44,Female,us,"$1,515 ","'27,121'"
CUST_i9PBK25KX5,'Florencia',"""Romero""",44,Female,ar,"$1,174 ","'35,835'"
CUST_7VBlk0Z_0Q,"""Andrea""",'Hernández',36,Female,Mexico,$342 ,"'12,526'"
CUST_mNb23uU6M9,"""Camila""","""Rodríguez""",43,Female,AR,"$2,985 ","'135,073'"
CUST_LNfpVoENA_,'Ariana',"""Sánchez""",62,Female,PE,"$6,882 ","'277,506'"
CUST_8dxJI7kSOw,"""Inès""","""Richard""",58,Female,France,"$3,065 ","'53,288'"
CUST_pZoxO3cEB0,'Diogo',"""Martins""",21,Male,pt,"$1,860 ","'46,198'"
CUST_MEAfNpJOK1,"""Amelia""",'Smith',46,Female,gb,"$3,531 ","'161,246'"
CUST_dQ54Qh8uMZ,"""Paulina""",'González',32,Female,Mexico,$526 ,"'16,905'"
CUST__KX1gjE4Xn,'Joseph',"""Brown""",34,Male,US,$532 ,"'11,713'"
CUST_DKEUTCN5Ar,'Sara','Meijer',48,Female,NL,"$1,914 ","'88,183'"
CUST_h@pkC@kp77,"""Ethan""","""Bernard""",38,Male,FR,"$1,516 ","'35,365'"
CUST_6jSs7PEpwz,"""Thomas""",'Brown',44,Male,gb,"$5,757 ","'245,903'"
CUST_8k3Slj87IJ,'Amelia','Smith',45,Female,US,$822 ,"'12,870'"
CUST_mR@j8GWDp@,'Daniel',"""Brown""",51,Male,us,"$6,430 ","'91,991'"
CUST_6wXgauBcVY,'Rafael',"""Lima""",51,Male,BR,$795 ,"'7,276'"
CUST_baYp278Btc,'Hannah','Schäfer',66,Female,de,$882 ,"'3,026'"
CUST_kusfl7gbIr,'Grace',"""Evans""",42,Female,United Kingdom,$454 ,"'3,225'"
CUST_CFSNk1JpMh,"""Gustavo""",'Rodrigues',53,Male,br,"$1,754 ","'28,281'"
CUST_n1Su95qOno,'Ana',"""Sánchez""",49,Female,mx,"$1,366 ","'8,848'"
CUST_nxZidueiIY,'Louis','Dubois',46,Male,FR,"$2,802 ","'19,863'"
CUST_D0NFvB2OmD,'Léa','Dubois',57,Female,France,"$1,713 ","'31,166'"
CUST_KENrf8Ousw,'Henry','Thomas',32,Male,United Kingdom,"$1,095 ","'51,776'"
CUST_TOe_2IPsdV,"""Sara""",'Jansen',55,Female,NL,$789 ,"'3,192'"
CUST_hyFioKYx6y,"""Arthur""","""Dubois""",48,Male,FR,"$1,829 ","'53,522'"
CUST_VQ9CEpTHK-,"""Mia""","""Brown""",56,Female,us,$343 ,"'7,723'"
CUST_caG0P5cNlV,'Matilde','Ferreira',43,Female,PT,$911 ,"'17,965'"
CUST_-KxbPMfUNX,"""Nathan""","""Dubois""",53,Male,France,"$3,595 ","'94,091'"
CUST_REoB7GDrEA,'Agustina','González',55,Female,Argentina,$615 ,"'7,135'"
CUST_405d8Av-f3,"""James""","""Smith""",45,Male,United States,$624 ,"'27,226'"
CUST_iLbD-_lgJn,'Ana',"""Silva""",57,Female,Brazil,"$3,718 ","'126,519'"
CUST_5BhYTkV0hd,"""Martín""","""García""",43,Male,ar,"$1,954 ","'94,046'"
CUST_f8Qbm6pQ3E,'Miguel','Ramírez',63,Male,MX,"$1,695 ","'73,050'"
CUST_EdBFZgEG_j,"""Leon""","""Schneider""",43,Male,de,$313 ,"'13,984'"
CUST_VcqK1gjgpU,'Lucas','Torres',54,Non-Binary,Argentina,"$2,665 ","'105,888'"
CUST_TuJAeUdieh,"""Daniela""",'López',49,Female,Peru,"$1,290 ","'29,437'"
CUST_lo9W@De4--,'Finn',"""Schmidt""",59,Male,DE,"$1,856 ","'76,521'"
CUST_woBbXntb3n,"""Alejandro""",'Hernández',45,Male,ES,"$2,034 ","'48,240'"
CUST_XJ6p_LPsW0,'Jonas','Fischer',54,Male,de,$844 ,"'12,134'"
CUST_JXXbtcDHHM,'Valeria','Martínez',50,Female,es,"$4,233 ","'78,776'"
CUST_vWRJwM-ZuU,'Fernanda',"""López""",33,Female,MX,"$7,064 ","'171,652'"
CUST_giVUssHGd-,"""Joseph""",'Johnson',55,Male,us,"$1,422 ","'31,089'"
CUST_U-jcToGPze,"""Josefina""",'Rojas',54,Female,CL,"$3,805 ","'164,553'"
CUST_TC7R451C18,"""Oliver""",'Martin',46,Male,CA,"$6,041 ","'193,955'"
CUST_t@YYTIc9tM,"""Chloé""","""Petit""",35,Female,France,"$1,806 ","'58,469'"
CUST_@AFs-du-GP,'Emma',"""Taylor""",52,Female,CA,"$1,789 ","'70,532'"
CUST_XxBQp@djXz,'Max','Wagner',44,Non-Binary,Germany,"$4,942 ","'245,316'"
CUST_0CyF32@Plu,"""Lucas""","""Alves""",42,Male,Brazil,"$1,380 ","'18,586'"
CUST_7zmEJW1fGy,'Hugo',"""Martin""",58,Non-Binary,fr,$307 ,"'6,417'"
CUST_RjzjQY0sJq,"""Daniel""",'Torres',33,Male,co,"$1,568 ","'35,741'"
CUST_XhPxiqtiJp,'Emma','Müller',47,Female,de,"$2,150 ","'1,403'"
CUST_DcUar96O8c,"""Antonia""","""Contreras""",54,Female,cl,"$1,413 ","'61,882'"
CUST_QNfnZssoYd,'Lina',"""Schäfer""",43,Female,Germany,"$1,087 ","'50,536'"
CUST_dZRjG51DnJ,"""Arthur""",'Thomas',54,Male,fr,"$6,274 ","'111,635'"
CUST_nYUx3u@etW,'Adrián',"""Ruiz""",39,Non-Binary,es,"$2,108 ","'44,551'"
CUST_4FrqIhXxPQ,'Sophie','Roberts',42,Female,gb,"$2,053 ","'54,860'"
CUST_SeB-GcJ2zd,'Benjamín',"""López""",36,Male,AR,"$2,485 ","'121,136'"
CUST_3C5ew151iS,"""Lucía""","""Torres""",50,Female,AR,"$1,144 ","'44,054'"
CUST_iqZRm2m4Fg,"""Alice""",'Marino',42,Female,it,$710 ,"'16,824'"
CUST__tl1L47M1-,'Matheus',"""Santos""",45,Male,br,"$1,880 ","'65,202'"
CUST_SLgZRf2JIN,"""Jules""",'Laurent',58,Male,fr,"$2,298 ","'47,941'"
CUST_VGsyRphEgV,"""Jade""","""Petit""",62,Female,France,$179 ,"'3,450'"
CUST_N3uB9LOXL-,"""Miguel""",'Pérez',41,Male,MX,"$4,385 ","'173,493'"
CUST_xipKiUKDJt,'Noah',"""Dubois""",55,Male,FR,"$2,111 ","'97,056'"
CUST_o2zDL9ojmd,'Mia',"""Meyer""",59,Female,Germany,"$4,210 ","'95,387'"
CUST_rfyG6l0_-e,"""Anna""",'van Dijk',33,Female,nl,"$2,073 ","'79,073'"
CUST_ZpzpMJHMBI,"""Finn""",'Meyer',56,Male,Germany,"$2,145 ","'43,218'"
CUST_PQOxFHypwL,"""Benjamin""",'Wilson',58,Male,ca,"$7,376 ","'6,557'"
CUST_67RPuE4e0v,"""Eva""","""Jansen""",41,Female,nl,$507 ,"'20,790'"
CUST_TnW0eg4mvD,'Harper',"""Johnson""",41,Female,us,$788 ,"'16,166'"
CUST_cdwkqBhO2G,'Benjamín',"""Sepúlveda""",52,Male,Chile,$786 ,"'19,685'"
CUST_UsiDYlo81m,"""Diego""","""Alves""",58,Male,BR,$582 ,"'12,874'"
CUST_9dYeEm211h,'Robert',"""Miller""",61,Male,United States,"$7,776 ","'143,893'"
CUST_8NQLEfFwHP,'Jack','Thomas',42,Male,gb,$365 ,"'14,457'"
CUST_VKHOdszt1D,'Amanda','Souza',45,Female,br,"$1,108 ","'1,808'"
CUST_2R51xdOK5q,"""Sophie""",'Schäfer',39,Female,DE,"$1,940 ","'80,549'"
CUST_wavyf5NbsD,'Paul','Wagner',58,Male,Germany,"$4,591 ","'156,729'"
CUST_ZL-jeN3jgh,"""Mía""",'González',43,Female,AR,"$2,461 ","'97,881'"
CUST_fYaHLA7sh2,'Gabriel',"""Souza""",34,Male,br,$182 ,"'2,222'"
CUST_ywdh2ChNo3,'Sara','Sánchez',38,Female,CO,"$7,584 ","'47,283'"
CUST_R@a-NP0tNh,"""Alice""",'Petit',46,Female,FR,$776 ,"'3,198'"
CUST_C9FPcPXPoN,'Antonia','Soto',34,,cl,"$1,312 ","'60,255'"
CUST_iFmPJY9Za6,"""Robert""",'Taylor',47,Male,us,"$3,097 ","'131,897'"
CUST_S4bMpEUQNY,"""Matthew""",'Smith',42,Male,United States,$713 ,"'13,550'"
CUST_RSXM3FeeN0,"""Lea""","""Fischer""",49,Female,de,"$1,376 ","'37,715'"
CUST_8b04Xc3_lt,"""Alice""",'Bernard',50,Female,FR,"$1,538 ","'24,864'"
CUST_38MTWCbhC1,"""Arthur""","""Richard""",52,Male,fr,$704 ,"'8,168'"
CUST_jGwuZ@EZv2,"""Maria""",'Souza',48,Female,BR,$732 ,"'5,321'"
CUST_xH-__ei3Pe,'Valentina',"""Martínez""",54,Female,AR,"$5,581 ","'66,092'"
CUST_YuWbSNnS04,"""Leon""","""Müller""",44,Male,DE,$938 ,"'25,200'"
CUST_6oqlyTduwe,"""Ben""","""Müller""",58,Male,DE,"$1,591 ","'77,535'"
CUST_lkcnqUUWQw,'Sofía',"""López""",53,Female,MX,"$1,687 ","'51,611'"
CUST_1gvhzN6sfk,'Jorge',"""López""",50,Male,PE,$372 ,"'8,747'"
CUST_D6GHZt_P4b,"""Luis""","""Rojas""",47,Non-Binary,pe,"$2,262 ","'109,111'"
CUST_uqfvE9gaii,"""Beatriz""",'Ferreira',62,Female,br,"$4,021 ","'5,814'"
CUST_SWEdzq7bGq,"""Lily""",'Smith',54,Female,gb,"$7,053 ","'281,575'"
CUST_fA2tOWjN0V,"""Mia""",'Fischer',50,Female,Germany,"$2,631 ","'9,355'"
CUST_7cPeg0VrWA,"""Diego""",'Pérez',43,Male,mx,"$1,037 ","'44,126'"
CUST_7BJ0JLCJSR,'Carlos',"""Pérez""",38,Male,CO,$862 ,"'2,793'"
CUST_NXne@1NPSH,'Camila','López',24,Female,mx,"$3,355 ","'121,043'"
CUST_nX13etHQ48,"""Maria""","""Costa""",53,Female,PT,"$2,160 ","'11,268'"
CUST_HZfey-gwtr,"""Leonie""",'Becker',56,Female,DE,"$1,884 ","'29,259'"
CUST__gq_h3FjjJ,"""Isabella""","""Sánchez""",50,Female,co,"$6,133 ","'99,567'"
CUST_YPmrz5@DE3,"""Luis""",'García',50,Male,Mexico,"$1,497 ","'52,348'"
CUST_qVTWm@e0-n,"""Miguel""",'Rodrigues',52,Male,Portugal,"$2,108 ","'7,236'"
CUST_UDYtr9RqEV,'Santiago','Huamán',42,Male,Peru,"$3,663 ","'9,635'"
CUST_3cRvWR3izR,"""Louise""","""Durand""",54,Female,FR,$391 ,"'2,451'"
CUST_FsuhAVY5Ud,'Manon','Bernard',33,Female,FR,"$1,127 ","'29,806'"
CUST_SgSeMHSFBj,'Guadalupe',"""Torres""",59,Female,mx,"$2,397 ","'111,414'"
CUST_Qc2U9q-oPh,'Maria',"""Ferreira""",49,Female,br,"$2,872 ","'6,222'"
CUST_uZK4dkB07f,'Anna','Schmidt',54,Female,de,"$1,583 ","'37,325'"
CUST_u5C0kEb8hp,'Luciana','González',38,Female,CO,"$2,788 ","'2,844'"
CUST_7q3w6OHF7P,'Sofía','Sánchez',41,Female,MX,"$1,403 ","'47,168'"
CUST_IJ8F@MVCEZ,'Larissa','Alves',52,Female,Brazil,$700 ,"'25,366'"
CUST_jR97slai2x,'José','Sánchez',47,Male,Peru,"$2,431 ","'78,058'"
CUST_Sa3y5suNjW,"""Noah""",'Fischer',47,Male,de,"$1,152 ","'8,299'"
CUST_Eu8mgPD3Oc,'Matheus',"""Souza""",55,Male,BR,"$6,547 ","'183,554'"
CUST_4D5seg84RY,"""Lucas""",'Richard',45,Male,FR,"$1,075 ","'15,758'"
CUST_uCZEe_entV,"""Benjamín""","""Rojas""",48,Male,CL,"$4,938 ","'228,325'"
CUST_bWRmi@AXRe,"""Hannah""","""Meyer""",67,Female,Germany,$536 ,"'10,167'"
CUST_5fWDWS8wwG,"""Santiago""",'Hernández',46,Male,mx,$587 ,"'27,070'"
CUST_WQ8D0NDrgh,'Miguel','Sánchez',47,Male,mx,"$1,336 ","'46,274'"
CUST_6CGkY3CyWE,'Julia',"""Santos""",69,Female,Brazil,"$3,011 ","'17,207'"
CUST_pKcMghqH@z,'Carolina','Costa',36,Female,Brazil,$90 ,"'2,630'"
CUST_ltP7sk1h7u,'João','Ferreira',34,Male,Portugal,"$2,376 ","'2,388'"
CUST_AFQM5F7RYz,"""Matthew""",'Taylor',54,Male,United States,"$2,311 ","'43,161'"
CUST_bk5GH_zi95,'Gustavo','Rodrigues',49,,Brazil,"$1,163 ","'38,549'"
CUST_k9kaBOT5YZ,'Lea',"""Schneider""",44,Female,de,"$2,883 ","'31,726'"
CUST_ezb7yIoRA_,"""Ana""",'Oliveira',51,Female,BR,"$11,688 ","'431,759'"
CUST_TicKZTWzS4,"""Louise""",'Thomas',45,Female,France,"$2,236 ","'38,911'"
CUST_ug46SqM6WX,"""Julia""",'Lima',33,Female,BR,$482 ,"'10,482'"
CUST_YDqCwkg0Iw,'Sophia',"""Smith""",53,Female,United States,"$1,949 ","'56,752'"
CUST_2a8fegvblv,'Lina',"""Becker""",39,Female,de,$949 ,"'11,576'"
CUST_7oaEppqxyW,"""James""",'Johnson',26,Male,US,"$2,966 ","'105,144'"
CUST_3CoCZGbls7,'Mariana',"""Lima""",38,Female,BR,"$2,343 ","'60,376'"
CUST_wdxBW5UBEx,"""Santiago""","""López""",57,Male,ar,"$2,558 ","'8,731'"
CUST_Z0riw6VWHs,"""Ethan""","""Taylor""",49,Male,ca,"$5,895 ","'145,544'"
CUST_MOR-KxyO5v,'Lucas','López',38,Male,ES,$815 ,"'19,004'"
CUST_vIfWX7JREs,"""Ariana""",'Huamán',47,Female,pe,"$2,727 ","'70,050'"
CUST_sG89i9C2IK,'Matheus',"""Costa""",33,,BR,"$5,656 ","'94,584'"
CUST_6aYhvwldOt,'Álvaro','Díaz',46,Male,ES,$379 ,"'17,977'"
CUST_NN8yaDkK5o,'Rodrigo','Oliveira',39,Male,PT,$617 ,"'6,692'"
CUST_NdiJVrs4CL,"""Finn""","""de Vries""",48,Male,NL,"$1,681 ","'67,669'"
CUST__QstOLyoqd,"""Ava""",'Roy',47,Female,CA,$510 ,"'1,924'"
CUST_HnzPRbAT5h,'Andrew','Brown',41,Male,United States,"$1,328 ","'49,991'"
CUST_YAALQEHXjz,"""Noah""","""Schmidt""",48,Male,Germany,"$18,556 ","'253,876'"
CUST_6JKsPyt38H,"""Daniela""","""Torres""",50,Female,co,"$3,385 ","'23,062'"
CUST_rLhP6OY2h0,'Paul','Weber',59,Male,Germany,"$2,805 ","'46,388'"
CUST_hNUSdSFxTy,'Ana',"""Santos""",45,Female,br,"$1,331 ","'32,263'"
CUST_pgmM5d0oFZ,'Camila',"""Muñoz""",50,Female,cl,"$3,815 ","'126,705'"
CUST_LfO2AvRsfC,'João','Santos',49,Male,BR,"$1,263 ","'22,226'"
CUST_3moi9ofgA5,'Luciana',"""Sánchez""",46,Female,co,"$2,003 ","'97,014'"
CUST_iUFoZfpICZ,"""Oliver""","""Taylor""",44,Non-Binary,gb,"$1,015 ","'19,029'"
CUST_n_ji17iBeh,'Lina','Thomas',49,Female,fr,$393 ,"'7,980'"
CUST_BO04Q1PXWR,"""Joaquín""",'Martínez',45,Male,ar,"$4,006 ","'68,413'"
CUST_1rxtF0pSN_,"""Thomas""",'Smith',29,,United Kingdom,"$2,595 ","'36,266'"
CUST_ouzI69Hup0,"""Fernanda""",'Martínez',44,Female,Mexico,"$1,320 ","'48,893'"
CUST_tXSAW4o2S_,'Emma',"""Davis""",34,Female,us,$923 ,"'3,725'"
CUST_P7O-Vd1RER,"""Ben""","""Hoffmann""",56,Male,de,"$1,059 ","'22,308'"
CUST_oObGOHpiJQ,'Léa',"""Dubois""",43,Female,fr,"$1,061 ","'45,964'"
CUST__oCBhGThTC,'Laura',"""Fischer""",41,Female,Germany,$364 ,"'8,265'"
CUST_BPuzWTLlSq,'Mia',"""Wagner""",50,Female,Germany,"$1,397 ","'66,263'"
CUST_n69EH1EFXf,'Beatriz',"""Oliveira""",51,Female,BR,$840 ,"'30,196'"
CUST_7nTuDhoFzW,"""Henry""",'Williams',35,Male,United Kingdom,"$4,472 ","'4,223'"
CUST_gR2JsNM9Cl,"""Finn""",'Wagner',57,Non-Binary,DE,"$2,503 ","'104,995'"
CUST_gzXfkHJH0R,'Santiago','García',44,,CO,"$1,894 ","'13,861'"
CUST_nmxUho0UFF,'José','Flores',53,Male,mx,"$4,805 ","'183,718'"
CUST_dPQa41Qp0e,"""Leandro""",'Rodríguez',52,Male,AR,"$2,120 ","'8,128'"
CUST_4p6WORGxos,"""Robert""",'Moore',50,Male,US,"$2,376 ","'67,921'"
CUST_qPZ1vkvAn4,"""Amanda""","""Rodrigues""",42,Female,br,"$3,544 ","'47,866'"
CUST_o9yXcDm1gf,"""Camila""","""Oliveira""",48,Female,BR,"$3,067 ","'42,595'"
CUST_vDldKvYzI_,"""Laura""",'Fischer',60,Female,DE,"$2,538 ","'80,886'"
CUST_2j2x1UbVez,'Manon','Thomas',43,Female,FR,"$3,571 ","'141,883'"
